dataset,split,input_path,target_path,category,illumination_level
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01b6aed6t.png,data/raw/lol_v2/synthetic/train/normal/r01b6aed6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01c95f68t.png,data/raw/lol_v2/synthetic/train/normal/r01c95f68t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01cbb7fdt.png,data/raw/lol_v2/synthetic/train/normal/r01cbb7fdt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01cf60c7t.png,data/raw/lol_v2/synthetic/train/normal/r01cf60c7t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01d0b83bt.png,data/raw/lol_v2/synthetic/train/normal/r01d0b83bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r01d9da09t.png,data/raw/lol_v2/synthetic/train/normal/r01d9da09t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0200a7a6t.png,data/raw/lol_v2/synthetic/train/normal/r0200a7a6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0207a52ct.png,data/raw/lol_v2/synthetic/train/normal/r0207a52ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r021429abt.png,data/raw/lol_v2/synthetic/train/normal/r021429abt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02210c2at.png,data/raw/lol_v2/synthetic/train/normal/r02210c2at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0225b88bt.png,data/raw/lol_v2/synthetic/train/normal/r0225b88bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r022af74ct.png,data/raw/lol_v2/synthetic/train/normal/r022af74ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0249f733t.png,data/raw/lol_v2/synthetic/train/normal/r0249f733t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0250eb80t.png,data/raw/lol_v2/synthetic/train/normal/r0250eb80t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02513d19t.png,data/raw/lol_v2/synthetic/train/normal/r02513d19t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r026b5360t.png,data/raw/lol_v2/synthetic/train/normal/r026b5360t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r026cedb7t.png,data/raw/lol_v2/synthetic/train/normal/r026cedb7t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0279b17bt.png,data/raw/lol_v2/synthetic/train/normal/r0279b17bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r027a692ft.png,data/raw/lol_v2/synthetic/train/normal/r027a692ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0281b52at.png,data/raw/lol_v2/synthetic/train/normal/r0281b52at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0282ca06t.png,data/raw/lol_v2/synthetic/train/normal/r0282ca06t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0284aa1at.png,data/raw/lol_v2/synthetic/train/normal/r0284aa1at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r028896d3t.png,data/raw/lol_v2/synthetic/train/normal/r028896d3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0288b58ct.png,data/raw/lol_v2/synthetic/train/normal/r0288b58ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r029afdb0t.png,data/raw/lol_v2/synthetic/train/normal/r029afdb0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02a0839et.png,data/raw/lol_v2/synthetic/train/normal/r02a0839et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02a21f6ct.png,data/raw/lol_v2/synthetic/train/normal/r02a21f6ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02b3a1ddt.png,data/raw/lol_v2/synthetic/train/normal/r02b3a1ddt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02b7536at.png,data/raw/lol_v2/synthetic/train/normal/r02b7536at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02d732f8t.png,data/raw/lol_v2/synthetic/train/normal/r02d732f8t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02e1abe2t.png,data/raw/lol_v2/synthetic/train/normal/r02e1abe2t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02f5c155t.png,data/raw/lol_v2/synthetic/train/normal/r02f5c155t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r02f9f53et.png,data/raw/lol_v2/synthetic/train/normal/r02f9f53et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0314c3f9t.png,data/raw/lol_v2/synthetic/train/normal/r0314c3f9t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r031917act.png,data/raw/lol_v2/synthetic/train/normal/r031917act.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03389e9bt.png,data/raw/lol_v2/synthetic/train/normal/r03389e9bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r033bb79dt.png,data/raw/lol_v2/synthetic/train/normal/r033bb79dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r033daaa0t.png,data/raw/lol_v2/synthetic/train/normal/r033daaa0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0342f22ct.png,data/raw/lol_v2/synthetic/train/normal/r0342f22ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r035ef2c2t.png,data/raw/lol_v2/synthetic/train/normal/r035ef2c2t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03640e97t.png,data/raw/lol_v2/synthetic/train/normal/r03640e97t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r036e2a9at.png,data/raw/lol_v2/synthetic/train/normal/r036e2a9at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r037a250ft.png,data/raw/lol_v2/synthetic/train/normal/r037a250ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0383e9c3t.png,data/raw/lol_v2/synthetic/train/normal/r0383e9c3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r038422cft.png,data/raw/lol_v2/synthetic/train/normal/r038422cft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r038922cbt.png,data/raw/lol_v2/synthetic/train/normal/r038922cbt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r039a5ef5t.png,data/raw/lol_v2/synthetic/train/normal/r039a5ef5t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r039a851bt.png,data/raw/lol_v2/synthetic/train/normal/r039a851bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03aa5df1t.png,data/raw/lol_v2/synthetic/train/normal/r03aa5df1t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03b0c944t.png,data/raw/lol_v2/synthetic/train/normal/r03b0c944t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03cef811t.png,data/raw/lol_v2/synthetic/train/normal/r03cef811t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03d2a758t.png,data/raw/lol_v2/synthetic/train/normal/r03d2a758t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03ed2669t.png,data/raw/lol_v2/synthetic/train/normal/r03ed2669t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r03f70ccdt.png,data/raw/lol_v2/synthetic/train/normal/r03f70ccdt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0408fe9ft.png,data/raw/lol_v2/synthetic/train/normal/r0408fe9ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r040b3002t.png,data/raw/lol_v2/synthetic/train/normal/r040b3002t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04160d64t.png,data/raw/lol_v2/synthetic/train/normal/r04160d64t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04172edct.png,data/raw/lol_v2/synthetic/train/normal/r04172edct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0417f5e3t.png,data/raw/lol_v2/synthetic/train/normal/r0417f5e3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r041c02cat.png,data/raw/lol_v2/synthetic/train/normal/r041c02cat.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0428df0ct.png,data/raw/lol_v2/synthetic/train/normal/r0428df0ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r042d5308t.png,data/raw/lol_v2/synthetic/train/normal/r042d5308t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r042d7b17t.png,data/raw/lol_v2/synthetic/train/normal/r042d7b17t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0438eb97t.png,data/raw/lol_v2/synthetic/train/normal/r0438eb97t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r043951a3t.png,data/raw/lol_v2/synthetic/train/normal/r043951a3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0450c4c0t.png,data/raw/lol_v2/synthetic/train/normal/r0450c4c0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r045be2act.png,data/raw/lol_v2/synthetic/train/normal/r045be2act.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r046852c1t.png,data/raw/lol_v2/synthetic/train/normal/r046852c1t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r047aa954t.png,data/raw/lol_v2/synthetic/train/normal/r047aa954t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04851bf9t.png,data/raw/lol_v2/synthetic/train/normal/r04851bf9t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0487f5cet.png,data/raw/lol_v2/synthetic/train/normal/r0487f5cet.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r048c50d0t.png,data/raw/lol_v2/synthetic/train/normal/r048c50d0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04989a70t.png,data/raw/lol_v2/synthetic/train/normal/r04989a70t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r049f471dt.png,data/raw/lol_v2/synthetic/train/normal/r049f471dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04a210b3t.png,data/raw/lol_v2/synthetic/train/normal/r04a210b3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04aceb4et.png,data/raw/lol_v2/synthetic/train/normal/r04aceb4et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04b4d5aft.png,data/raw/lol_v2/synthetic/train/normal/r04b4d5aft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04c11390t.png,data/raw/lol_v2/synthetic/train/normal/r04c11390t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04c566a0t.png,data/raw/lol_v2/synthetic/train/normal/r04c566a0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04cfa379t.png,data/raw/lol_v2/synthetic/train/normal/r04cfa379t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04e19833t.png,data/raw/lol_v2/synthetic/train/normal/r04e19833t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04e7644dt.png,data/raw/lol_v2/synthetic/train/normal/r04e7644dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04e818bat.png,data/raw/lol_v2/synthetic/train/normal/r04e818bat.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04eb0d0ft.png,data/raw/lol_v2/synthetic/train/normal/r04eb0d0ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r04eda41ct.png,data/raw/lol_v2/synthetic/train/normal/r04eda41ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r050e1024t.png,data/raw/lol_v2/synthetic/train/normal/r050e1024t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0515a051t.png,data/raw/lol_v2/synthetic/train/normal/r0515a051t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0518cf5dt.png,data/raw/lol_v2/synthetic/train/normal/r0518cf5dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0527f7e6t.png,data/raw/lol_v2/synthetic/train/normal/r0527f7e6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r052df821t.png,data/raw/lol_v2/synthetic/train/normal/r052df821t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r052e9174t.png,data/raw/lol_v2/synthetic/train/normal/r052e9174t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05647b9at.png,data/raw/lol_v2/synthetic/train/normal/r05647b9at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r056c0ee6t.png,data/raw/lol_v2/synthetic/train/normal/r056c0ee6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r056d6bebt.png,data/raw/lol_v2/synthetic/train/normal/r056d6bebt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r056daad2t.png,data/raw/lol_v2/synthetic/train/normal/r056daad2t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r056f233bt.png,data/raw/lol_v2/synthetic/train/normal/r056f233bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05718fd6t.png,data/raw/lol_v2/synthetic/train/normal/r05718fd6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r057282fet.png,data/raw/lol_v2/synthetic/train/normal/r057282fet.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r059cae86t.png,data/raw/lol_v2/synthetic/train/normal/r059cae86t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r059ce7d0t.png,data/raw/lol_v2/synthetic/train/normal/r059ce7d0t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05a7750et.png,data/raw/lol_v2/synthetic/train/normal/r05a7750et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05ac4560t.png,data/raw/lol_v2/synthetic/train/normal/r05ac4560t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05bf2f53t.png,data/raw/lol_v2/synthetic/train/normal/r05bf2f53t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05d35656t.png,data/raw/lol_v2/synthetic/train/normal/r05d35656t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05d59d7ct.png,data/raw/lol_v2/synthetic/train/normal/r05d59d7ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05d9d749t.png,data/raw/lol_v2/synthetic/train/normal/r05d9d749t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05db7e7ft.png,data/raw/lol_v2/synthetic/train/normal/r05db7e7ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05f3f6a5t.png,data/raw/lol_v2/synthetic/train/normal/r05f3f6a5t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r05f66e6dt.png,data/raw/lol_v2/synthetic/train/normal/r05f66e6dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r061433aft.png,data/raw/lol_v2/synthetic/train/normal/r061433aft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r061e2ecft.png,data/raw/lol_v2/synthetic/train/normal/r061e2ecft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r062b9259t.png,data/raw/lol_v2/synthetic/train/normal/r062b9259t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r063d8a61t.png,data/raw/lol_v2/synthetic/train/normal/r063d8a61t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0648cff8t.png,data/raw/lol_v2/synthetic/train/normal/r0648cff8t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r065472d8t.png,data/raw/lol_v2/synthetic/train/normal/r065472d8t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r065a0da9t.png,data/raw/lol_v2/synthetic/train/normal/r065a0da9t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r066358d3t.png,data/raw/lol_v2/synthetic/train/normal/r066358d3t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0667a51ft.png,data/raw/lol_v2/synthetic/train/normal/r0667a51ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06691aa5t.png,data/raw/lol_v2/synthetic/train/normal/r06691aa5t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r066b256at.png,data/raw/lol_v2/synthetic/train/normal/r066b256at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r066ef803t.png,data/raw/lol_v2/synthetic/train/normal/r066ef803t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0670f47ft.png,data/raw/lol_v2/synthetic/train/normal/r0670f47ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06743f8ft.png,data/raw/lol_v2/synthetic/train/normal/r06743f8ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0676c50at.png,data/raw/lol_v2/synthetic/train/normal/r0676c50at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06836fdat.png,data/raw/lol_v2/synthetic/train/normal/r06836fdat.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06888d38t.png,data/raw/lol_v2/synthetic/train/normal/r06888d38t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r069e346et.png,data/raw/lol_v2/synthetic/train/normal/r069e346et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06a52b7bt.png,data/raw/lol_v2/synthetic/train/normal/r06a52b7bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06aa7dabt.png,data/raw/lol_v2/synthetic/train/normal/r06aa7dabt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06b161adt.png,data/raw/lol_v2/synthetic/train/normal/r06b161adt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06b7849at.png,data/raw/lol_v2/synthetic/train/normal/r06b7849at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06bfc92at.png,data/raw/lol_v2/synthetic/train/normal/r06bfc92at.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06c4bcb9t.png,data/raw/lol_v2/synthetic/train/normal/r06c4bcb9t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06cad2d6t.png,data/raw/lol_v2/synthetic/train/normal/r06cad2d6t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06d3ac60t.png,data/raw/lol_v2/synthetic/train/normal/r06d3ac60t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r06e1a520t.png,data/raw/lol_v2/synthetic/train/normal/r06e1a520t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0701ca45t.png,data/raw/lol_v2/synthetic/train/normal/r0701ca45t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r070a874ct.png,data/raw/lol_v2/synthetic/train/normal/r070a874ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r072d955bt.png,data/raw/lol_v2/synthetic/train/normal/r072d955bt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r0744a10et.png,data/raw/lol_v2/synthetic/train/normal/r0744a10et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r075baf3ct.png,data/raw/lol_v2/synthetic/train/normal/r075baf3ct.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r079d086et.png,data/raw/lol_v2/synthetic/train/normal/r079d086et.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07b99141t.png,data/raw/lol_v2/synthetic/train/normal/r07b99141t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07c47354t.png,data/raw/lol_v2/synthetic/train/normal/r07c47354t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07c51648t.png,data/raw/lol_v2/synthetic/train/normal/r07c51648t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07cf907dt.png,data/raw/lol_v2/synthetic/train/normal/r07cf907dt.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07cfb432t.png,data/raw/lol_v2/synthetic/train/normal/r07cfb432t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07d5eb94t.png,data/raw/lol_v2/synthetic/train/normal/r07d5eb94t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07db8a54t.png,data/raw/lol_v2/synthetic/train/normal/r07db8a54t.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07dba73ft.png,data/raw/lol_v2/synthetic/train/normal/r07dba73ft.png,,
lol_v2_synthetic,train,data/raw/lol_v2/synthetic/train/low/r07df029bt.png,data/raw/lol_v2/synthetic/train/normal/r07df029bt.png,,
