dataset,split,input_path,target_path,category,illumination_level
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00041.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00042.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00043.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00044.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00045.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00046.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00047.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00048.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00049.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00050.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00051.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00052.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00053.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00054.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00055.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00056.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00057.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00058.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00059.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00060.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00061.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00062.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00063.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00064.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00065.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00066.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00067.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00068.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00069.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00070.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00071.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00072.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00073.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00074.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00075.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00076.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00077.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00078.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00079.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00080.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00081.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00082.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00083.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00084.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00085.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00086.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00087.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00088.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00089.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00090.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00091.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00092.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00093.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00094.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00095.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00096.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00097.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00098.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00099.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00100.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00101.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00102.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00103.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00104.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00105.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00106.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00107.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00108.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00109.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00110.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00111.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00112.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00113.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00114.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00115.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00116.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00117.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00118.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00119.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00120.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00121.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00122.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00123.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00124.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00125.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00126.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00127.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00128.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00129.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00130.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00131.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00132.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00133.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00134.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00135.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00136.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00137.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00138.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00139.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00140.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00141.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00142.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00143.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00144.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00145.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00146.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00147.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00148.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00149.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00150.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00151.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00152.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00153.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00154.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00155.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00156.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00157.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00158.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00159.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00160.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00161.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00162.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00163.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00164.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00165.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00166.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00167.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00168.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00169.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00170.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00171.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00172.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00173.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00174.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00175.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00176.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00177.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00178.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00179.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00180.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00181.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00182.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00183.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00184.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00185.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00186.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00187.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00188.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00189.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00190.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00191.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00192.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00193.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00194.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00195.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00196.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00197.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00198.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00199.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00200.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00201.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00202.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00203.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00204.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00205.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00206.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00207.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00208.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00209.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00210.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00211.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00212.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00213.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00214.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00215.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00216.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00217.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00218.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00219.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00220.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00221.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00222.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00223.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00224.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00225.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00226.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00227.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00228.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00229.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00230.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00231.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00232.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00233.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00234.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00235.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00236.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00237.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00238.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00239.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00240.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00241.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00242.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00243.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00244.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00245.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00246.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00247.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00248.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00249.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00250.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00251.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00252.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00253.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00254.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00255.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00256.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00257.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00258.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00259.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00260.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00261.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00262.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00263.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00264.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00265.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00266.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00267.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00268.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00269.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00270.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00271.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00272.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00273.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00274.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00275.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00276.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00277.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00278.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00279.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00280.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00281.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00282.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00283.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00284.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00285.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00286.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00287.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00288.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00289.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00290.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00291.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00292.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00293.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00294.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00295.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00296.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00297.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00298.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00299.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00300.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00301.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00302.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00303.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00304.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00305.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00306.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00307.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00308.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00309.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00310.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00311.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00312.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00313.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00314.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00315.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00316.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00317.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00318.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00319.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00320.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00321.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00322.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00323.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00324.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00325.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00326.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00327.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00328.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00329.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00330.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00331.png,,bicycle,
ex_dark,test,data/preprocessed/ex_dark/bicycle/2015_00332.png,,bicycle,
